"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"329","2013-10-01 12:06:12","2013-10-01 12:11:41","545","E 23 St & 1 Ave","40.736502","-73.97809472","476","E 31 St & 3 Ave","40.74394314","-73.97966069","18507","Subscriber","1983","2"
"881","2013-10-01 12:06:14","2013-10-01 12:20:55","468","Broadway & W 55 St","40.7652654","-73.98192338","458","11 Ave & W 27 St","40.751396","-74.005226","17379","Subscriber","1966","1"
"414","2013-10-01 12:06:14","2013-10-01 12:13:08","464","E 56 St & 3 Ave","40.75934501","-73.96759673","454","E 51 St & 1 Ave","40.75455731","-73.96592976","17601","Subscriber","1983","1"
"2183","2013-10-01 12:06:14","2013-10-01 12:42:37","459","W 20 St & 11 Ave","40.746745","-74.007756","127","Barrow St & Hudson St","40.73172428","-74.00674436","15560","Subscriber","1947","1"
"751","2013-10-01 12:06:16","2013-10-01 12:18:47","257","Lispenard St & Broadway","40.71939226","-74.00247214","382","University Pl & E 14 St","40.73492695","-73.99200509","18153","Subscriber","1957","1"
"582","2013-10-01 12:06:16","2013-10-01 12:15:58","224","Spruce St & Nassau St","40.71146364","-74.00552427","265","Stanton St & Chrystie St","40.72229346","-73.99147535","18927","Subscriber","1990","2"
"1483","2013-10-01 12:06:19","2013-10-01 12:31:02","361","Allen St & Hester St","40.71605866","-73.99190759","435","W 21 St & 6 Ave","40.74173969","-73.99415556","18080","Subscriber","1980","2"
"672","2013-10-01 12:06:23","2013-10-01 12:17:35","293","Lafayette St & E 8 St","40.73028666","-73.9907647","375","Mercer St & Bleecker St","40.72679454","-73.99695094","18841","Customer",\N,"0"
"689","2013-10-01 12:06:23","2013-10-01 12:17:52","526","E 33 St & 5 Ave","40.74765947","-73.98490707","137","E 56 St & Madison Ave","40.761628","-73.972924","15485","Subscriber","1973","2"
"569","2013-10-01 12:06:25","2013-10-01 12:15:54","225","W 14 St & The High Line","40.74195138","-74.00803013","347","W Houston St & Hudson St","40.72873888","-74.00748842","15339","Subscriber","1980","1"
"1495","2013-10-01 12:06:36","2013-10-01 12:31:31","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","18478","Customer",\N,"0"
"2163","2013-10-01 12:06:42","2013-10-01 12:42:45","383","Greenwich Ave & Charles St","40.735238","-74.000271","478","11 Ave & W 41 St","40.76030096","-73.99884222","14764","Subscriber","1971","1"
"2109","2013-10-01 12:06:45","2013-10-01 12:41:54","127","Barrow St & Hudson St","40.73172428","-74.00674436","305","E 58 St & 3 Ave","40.76095756","-73.96724467","18436","Subscriber","1975","2"
"613","2013-10-01 12:06:47","2013-10-01 12:17:00","335","Washington Pl & Broadway","40.72903917","-73.99404649","334","W 20 St & 7 Ave","40.74238787","-73.99726235","15769","Subscriber","1991","1"
"530","2013-10-01 12:06:51","2013-10-01 12:15:41","490","8 Ave & W 33 St","40.751551","-73.993934","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","19117","Subscriber","1988","2"
"982","2013-10-01 12:06:53","2013-10-01 12:23:15","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","303","Mercer St & Spring St","40.72362738","-73.99949601","14948","Subscriber","1980","1"
"402","2013-10-01 12:06:54","2013-10-01 12:13:36","229","Great Jones St","40.72743423","-73.99379025","459","W 20 St & 11 Ave","40.746745","-74.007756","19973","Subscriber","1988","2"
"355","2013-10-01 12:06:55","2013-10-01 12:12:50","390","Duffield St & Willoughby St","40.69221589","-73.9842844","270","Adelphi St & Myrtle Ave","40.69308257","-73.97178913","16235","Subscriber","1978","1"
"1352","2013-10-01 12:07:00","2013-10-01 12:29:32","315","South St & Gouverneur Ln","40.70355377","-74.00670227","332","Cherry St","40.71219906","-73.97948148","17554","Customer",\N,"0"
"431","2013-10-01 12:07:00","2013-10-01 12:14:11","253","W 13 St & 5 Ave","40.73543934","-73.99453948","223","W 13 St & 7 Ave","40.73781509","-73.99994661","18262","Subscriber","1964","1"
"457","2013-10-01 12:07:01","2013-10-01 12:14:38","375","Mercer St & Bleecker St","40.72679454","-73.99695094","280","E 10 St & 5 Ave","40.73331967","-73.99510132","20158","Subscriber","1957","1"
"200","2013-10-01 12:07:04","2013-10-01 12:10:24","493","W 45 St & 6 Ave","40.7568001","-73.98291153","479","9 Ave & W 45 St","40.76019252","-73.9912551","16616","Subscriber","1951","1"
"1122","2013-10-01 12:07:06","2013-10-01 12:25:48","434","9 Ave & W 18 St","40.74317449","-74.00366443","426","West St & Chambers St","40.71754834","-74.01322069","17033","Subscriber","1989","2"
"776","2013-10-01 12:07:07","2013-10-01 12:20:03","445","E 10 St & Avenue A","40.72740794","-73.98142006","2004","6 Ave & Broome St","40.724399","-74.004704","18126","Subscriber","1982","1"
"654","2013-10-01 12:07:08","2013-10-01 12:18:02","386","Centre St & Worth St","40.71494807","-74.00234482","502","Henry St & Grand St","40.714215","-73.981346","17724","Subscriber","1971","2"
"292","2013-10-01 12:07:11","2013-10-01 12:12:03","493","W 45 St & 6 Ave","40.7568001","-73.98291153","465","Broadway & W 41 St","40.75513557","-73.98658032","17488","Subscriber","1991","1"
"2487","2013-10-01 12:07:14","2013-10-01 12:48:41","459","W 20 St & 11 Ave","40.746745","-74.007756","316","Fulton St & William St","40.70955958","-74.00653609","17818","Customer",\N,"0"
"1339","2013-10-01 12:07:17","2013-10-01 12:29:36","404","9 Ave & W 14 St","40.7405826","-74.00550867","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","20139","Customer",\N,"0"
"581","2013-10-01 12:07:18","2013-10-01 12:16:59","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","351","Front St & Maiden Ln","40.70530954","-74.00612572","16836","Subscriber","1984","1"
"6896","2013-10-01 12:07:19","2013-10-01 14:02:15","257","Lispenard St & Broadway","40.71939226","-74.00247214","146","Hudson St & Reade St","40.71625008","-74.0091059","15811","Customer",\N,"0"
"929","2013-10-01 12:07:20","2013-10-01 12:22:49","428","E 3 St & 1 Ave","40.72467721","-73.98783413","195","Liberty St & Broadway","40.70905623","-74.01043382","17306","Subscriber","1969","2"
"1068","2013-10-01 12:07:23","2013-10-01 12:25:11","388","W 26 St & 10 Ave","40.749717753","-74.002950346","137","E 56 St & Madison Ave","40.761628","-73.972924","17192","Subscriber","1990","1"
"351","2013-10-01 12:07:25","2013-10-01 12:13:16","520","W 52 St & 5 Ave","40.75992262","-73.97648516","464","E 56 St & 3 Ave","40.75934501","-73.96759673","18643","Subscriber","1971","1"
"190","2013-10-01 12:07:26","2013-10-01 12:10:36","285","Broadway & E 14 St","40.73454567","-73.99074142","294","Washington Square E","40.73049393","-73.9957214","14926","Subscriber","1975","1"
"1242","2013-10-01 12:07:28","2013-10-01 12:28:10","511","E 14 St & Avenue B","40.72938685","-73.97772429","402","Broadway & E 22 St","40.7403432","-73.98955109","15755","Customer",\N,"0"
"449","2013-10-01 12:07:31","2013-10-01 12:15:00","229","Great Jones St","40.72743423","-73.99379025","301","E 2 St & Avenue B","40.72217444","-73.98368779","18401","Subscriber","1987","1"
"1337","2013-10-01 12:07:31","2013-10-01 12:29:48","315","South St & Gouverneur Ln","40.70355377","-74.00670227","456","E 53 St & Madison Ave","40.7597108","-73.97402311","18629","Customer",\N,"0"
"166","2013-10-01 12:07:34","2013-10-01 12:10:20","448","W 37 St & 10 Ave","40.75660359","-73.9979009","525","W 34 St & 11 Ave","40.75594159","-74.0021163","18323","Subscriber","1958","1"
"650","2013-10-01 12:07:35","2013-10-01 12:18:25","447","8 Ave & W 52 St","40.76370739","-73.9851615","330","Reade St & Broadway","40.71450451","-74.00562789","15517","Subscriber","1975","2"
"450","2013-10-01 12:07:36","2013-10-01 12:15:06","363","West Thames St","40.70834698","-74.01713445","426","West St & Chambers St","40.71754834","-74.01322069","16479","Subscriber","1983","1"
"6884","2013-10-01 12:07:38","2013-10-01 14:02:22","257","Lispenard St & Broadway","40.71939226","-74.00247214","146","Hudson St & Reade St","40.71625008","-74.0091059","19537","Customer",\N,"0"
"491","2013-10-01 12:07:39","2013-10-01 12:15:50","363","West Thames St","40.70834698","-74.01713445","426","West St & Chambers St","40.71754834","-74.01322069","20358","Subscriber","1966","1"
"652","2013-10-01 12:07:42","2013-10-01 12:18:34","483","E 12 St & 3 Ave","40.73223272","-73.98889957","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","17411","Subscriber","1979","1"
"1700","2013-10-01 12:07:45","2013-10-01 12:36:05","515","W 43 St & 10 Ave","40.76009437","-73.99461843","368","Carmine St & 6 Ave","40.73038599","-74.00214988","16946","Subscriber","1966","1"
"333","2013-10-01 12:07:49","2013-10-01 12:13:22","388","W 26 St & 10 Ave","40.749717753","-74.002950346","212","W 16 St & The High Line","40.74334935","-74.00681753","16717","Subscriber","1979","1"
"615","2013-10-01 12:07:49","2013-10-01 12:18:04","363","West Thames St","40.70834698","-74.01713445","309","Murray St & West St","40.7149787","-74.013012","18738","Customer",\N,"0"
"2981","2013-10-01 12:07:50","2013-10-01 12:57:31","294","Washington Square E","40.73049393","-73.9957214","335","Washington Pl & Broadway","40.72903917","-73.99404649","19668","Subscriber","1985","2"
"1367","2013-10-01 12:07:52","2013-10-01 12:30:39","485","W 37 St & 5 Ave","40.75038009","-73.98338988","328","Watts St & Greenwich St","40.72405549","-74.00965965","18969","Subscriber","1960","1"
"303","2013-10-01 12:07:55","2013-10-01 12:12:58","2003","1 Ave & E 18 St","40.73416059","-73.98024289","487","E 20 St & FDR Drive","40.73314259","-73.97573881","17562","Subscriber","1959","2"
"479","2013-10-01 12:07:56","2013-10-01 12:15:55","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","382","University Pl & E 14 St","40.73492695","-73.99200509","17890","Subscriber","1971","1"
"1747","2013-10-01 12:07:59","2013-10-01 12:37:06","2003","1 Ave & E 18 St","40.73416059","-73.98024289","469","Broadway & W 53 St","40.76344058","-73.98268129","19226","Customer",\N,"0"
"796","2013-10-01 12:08:03","2013-10-01 12:21:19","468","Broadway & W 55 St","40.7652654","-73.98192338","476","E 31 St & 3 Ave","40.74394314","-73.97966069","19286","Subscriber","1984","1"
"796","2013-10-01 12:08:06","2013-10-01 12:21:22","511","E 14 St & Avenue B","40.72938685","-73.97772429","474","5 Ave & E 29 St","40.7451677","-73.98683077","18656","Subscriber","1981","2"
"348","2013-10-01 12:08:06","2013-10-01 12:13:54","479","9 Ave & W 45 St","40.76019252","-73.9912551","480","W 53 St & 10 Ave","40.76669671","-73.99061728","19085","Subscriber","1966","1"
"352","2013-10-01 12:08:07","2013-10-01 12:13:59","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","387","Centre St & Chambers St","40.71273266","-74.0046073","19098","Subscriber","1960","1"
"432","2013-10-01 12:08:08","2013-10-01 12:15:20","470","W 20 St & 8 Ave","40.74345335","-74.00004031","345","W 13 St & 6 Ave","40.73649403","-73.99704374","15180","Subscriber","1994","2"
"1505","2013-10-01 12:08:10","2013-10-01 12:33:15","316","Fulton St & William St","40.70955958","-74.00653609","462","W 22 St & 10 Ave","40.74691959","-74.00451887","19034","Subscriber","1951","1"
"1001","2013-10-01 12:08:10","2013-10-01 12:24:51","2017","E 43 St & 2 Ave","40.75022392","-73.97121414","326","E 11 St & 1 Ave","40.72953837","-73.98426726","16420","Subscriber","1982","1"
"1528","2013-10-01 12:08:12","2013-10-01 12:33:40","360","William St & Pine St","40.70717936","-74.00887308","476","E 31 St & 3 Ave","40.74394314","-73.97966069","17356","Subscriber","1972","1"
"1862","2013-10-01 12:08:15","2013-10-01 12:39:17","217","Old Fulton St","40.70277159","-73.99383605","398","Atlantic Ave & Furman St","40.69165183","-73.9999786","15772","Subscriber","1960","1"
"828","2013-10-01 12:08:15","2013-10-01 12:22:03","402","Broadway & E 22 St","40.7403432","-73.98955109","2004","6 Ave & Broome St","40.724399","-74.004704","16063","Subscriber","1988","1"
"458","2013-10-01 12:08:16","2013-10-01 12:15:54","347","W Houston St & Hudson St","40.72873888","-74.00748842","404","9 Ave & W 14 St","40.7405826","-74.00550867","18352","Subscriber","1976","1"
"177","2013-10-01 12:08:17","2013-10-01 12:11:14","362","Broadway & W 37 St","40.75172632","-73.98753523","253","W 13 St & 5 Ave","40.73543934","-73.99453948","17952","Subscriber","1974","1"
"717","2013-10-01 12:08:17","2013-10-01 12:20:14","493","W 45 St & 6 Ave","40.7568001","-73.98291153","444","Broadway & W 24 St","40.7423543","-73.98915076","16909","Subscriber","1965","1"
"6426","2013-10-01 12:08:19","2013-10-01 13:55:25","195","Liberty St & Broadway","40.70905623","-74.01043382","515","W 43 St & 10 Ave","40.76009437","-73.99461843","15839","Customer",\N,"0"
"1984","2013-10-01 12:08:19","2013-10-01 12:41:23","310","State St & Smith St","40.68926942","-73.98912867","414","Pearl St & Anchorage Pl","40.70281858","-73.98765762","15849","Subscriber","1951","1"
"1199","2013-10-01 12:08:21","2013-10-01 12:28:20","264","Maiden Ln & Pearl St","40.70706456","-74.00731853","438","St Marks Pl & 1 Ave","40.72779126","-73.98564945","20560","Subscriber","1968","2"
"2365","2013-10-01 12:08:22","2013-10-01 12:47:47","303","Mercer St & Spring St","40.72362738","-73.99949601","348","W Broadway & Spring St","40.72490985","-74.00154702","18028","Subscriber","1968","1"
"1146","2013-10-01 12:08:23","2013-10-01 12:27:29","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","348","W Broadway & Spring St","40.72490985","-74.00154702","15883","Subscriber","1952","1"
"243","2013-10-01 12:08:24","2013-10-01 12:12:27","438","St Marks Pl & 1 Ave","40.72779126","-73.98564945","357","E 11 St & Broadway","40.73261787","-73.99158043","16384","Subscriber","1993","1"
"1308","2013-10-01 12:08:25","2013-10-01 12:30:13","347","W Houston St & Hudson St","40.72873888","-74.00748842","440","E 45 St & 3 Ave","40.75255434","-73.97282625","18735","Subscriber","1960","1"
"1791","2013-10-01 12:08:28","2013-10-01 12:38:19","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","520","W 52 St & 5 Ave","40.75992262","-73.97648516","16514","Subscriber","1953","1"
"645","2013-10-01 12:08:30","2013-10-01 12:19:15","328","Watts St & Greenwich St","40.72405549","-74.00965965","293","Lafayette St & E 8 St","40.73028666","-73.9907647","14643","Subscriber","1972","1"
"354","2013-10-01 12:08:32","2013-10-01 12:14:26","352","W 56 St & 6 Ave","40.76340613","-73.97722479","238","Bank St & Washington St","40.7361967","-74.00859207","15317","Subscriber","1983","1"
"1183","2013-10-01 12:08:33","2013-10-01 12:28:16","264","Maiden Ln & Pearl St","40.70706456","-74.00731853","438","St Marks Pl & 1 Ave","40.72779126","-73.98564945","15471","Subscriber","1932","2"
"6400","2013-10-01 12:08:36","2013-10-01 13:55:16","195","Liberty St & Broadway","40.70905623","-74.01043382","515","W 43 St & 10 Ave","40.76009437","-73.99461843","15753","Customer",\N,"0"
"1857","2013-10-01 12:08:38","2013-10-01 12:39:35","408","Market St & Cherry St","40.71076228","-73.99400398","517","Pershing Square S","40.75149263","-73.97798848","17596","Subscriber","1980","1"
"238","2013-10-01 12:08:40","2013-10-01 12:12:38","258","DeKalb Ave & Vanderbilt Ave","40.68940747","-73.96885458","324","DeKalb Ave & Hudson Ave","40.689888","-73.981013","17904","Subscriber","1985","1"
"425","2013-10-01 12:08:43","2013-10-01 12:15:48","116","W 17 St & 8 Ave","40.74177603","-74.00149746","358","Christopher St & Greenwich St","40.73291553","-74.00711384","18252","Subscriber","1982","1"
"349","2013-10-01 12:08:44","2013-10-01 12:14:33","311","Norfolk St & Broome St","40.7172274","-73.98802084","265","Stanton St & Chrystie St","40.72229346","-73.99147535","19623","Subscriber","1975","1"
"466","2013-10-01 12:08:44","2013-10-01 12:16:30","484","W 44 St & 5 Ave","40.75500254","-73.98014437","362","Broadway & W 37 St","40.75172632","-73.98753523","15020","Subscriber","1969","1"
"356","2013-10-01 12:08:46","2013-10-01 12:14:42","116","W 17 St & 8 Ave","40.74177603","-74.00149746","497","E 17 St & Broadway","40.73704984","-73.99009296","16538","Subscriber","1977","1"
"220","2013-10-01 12:08:46","2013-10-01 12:12:26","509","9 Ave & W 22 St","40.7454973","-74.00197139","116","W 17 St & 8 Ave","40.74177603","-74.00149746","14660","Subscriber","1967","1"
"248","2013-10-01 12:08:47","2013-10-01 12:12:55","426","West St & Chambers St","40.71754834","-74.01322069","329","Greenwich St & N Moore St","40.72043411","-74.01020609","19926","Subscriber","1977","2"
"134","2013-10-01 12:08:47","2013-10-01 12:11:01","2010","Grand St & Greene St","40.72165481","-74.00234737","377","6 Ave & Canal St","40.72243797","-74.00566443","15012","Subscriber","1960","1"
"879","2013-10-01 12:08:49","2013-10-01 12:23:28","490","8 Ave & W 33 St","40.751551","-73.993934","2017","E 43 St & 2 Ave","40.75022392","-73.97121414","17689","Subscriber","1973","1"
"676","2013-10-01 12:08:49","2013-10-01 12:20:05","212","W 16 St & The High Line","40.74334935","-74.00681753","212","W 16 St & The High Line","40.74334935","-74.00681753","20362","Subscriber","1969","1"
"1296","2013-10-01 12:08:53","2013-10-01 12:30:29","325","E 19 St & 3 Ave","40.73624527","-73.98473765","538","W 49 St & 5 Ave","40.75795248","-73.97787642","20041","Subscriber","1956","1"
"336","2013-10-01 12:08:54","2013-10-01 12:14:30","408","Market St & Cherry St","40.71076228","-73.99400398","387","Centre St & Chambers St","40.71273266","-74.0046073","16126","Subscriber","1989","1"
"348","2013-10-01 12:08:55","2013-10-01 12:14:43","2022","E 59 St & Sutton Pl","40.75849116","-73.95920622","461","E 20 St & 2 Ave","40.73587678","-73.98205027","16164","Subscriber","1989","1"
"314","2013-10-01 12:08:55","2013-10-01 12:14:09","463","9 Ave & W 16 St","40.74206539","-74.00443172","435","W 21 St & 6 Ave","40.74173969","-73.99415556","18864","Subscriber","1983","1"
"1097","2013-10-01 12:08:55","2013-10-01 12:27:12","461","E 20 St & 2 Ave","40.73587678","-73.98205027","432","E 7 St & Avenue A","40.72621788","-73.98379855","15739","Subscriber","1988","1"
"537","2013-10-01 12:08:55","2013-10-01 12:17:52","423","W 54 St & 9 Ave","40.76584941","-73.98690506","493","W 45 St & 6 Ave","40.7568001","-73.98291153","16302","Subscriber","1985","1"
"993","2013-10-01 12:08:57","2013-10-01 12:25:30","258","DeKalb Ave & Vanderbilt Ave","40.68940747","-73.96885458","458","11 Ave & W 27 St","40.751396","-74.005226","17606","Subscriber","1990","1"
"439","2013-10-01 12:08:57","2013-10-01 12:16:16","484","W 44 St & 5 Ave","40.75500254","-73.98014437","362","Broadway & W 37 St","40.75172632","-73.98753523","19438","Subscriber","1973","1"
"306","2013-10-01 12:08:59","2013-10-01 12:14:05","228","E 48 St & 3 Ave","40.7546011026","-73.971878855","305","E 58 St & 3 Ave","40.76095756","-73.96724467","18066","Subscriber","1978","2"
"615","2013-10-01 12:09:01","2013-10-01 12:19:16","294","Washington Square E","40.73049393","-73.9957214","521","8 Ave & W 31 St","40.75044999","-73.99481051","19031","Subscriber","1982","1"
"492","2013-10-01 12:09:02","2013-10-01 12:17:14","173","Broadway & W 49 St","40.76064679","-73.98442659","267","Broadway & W 36 St","40.75097711","-73.98765428","16684","Subscriber","1961","1"
"292","2013-10-01 12:09:03","2013-10-01 12:13:55","335","Washington Pl & Broadway","40.72903917","-73.99404649","375","Mercer St & Bleecker St","40.72679454","-73.99695094","16392","Subscriber","1956","1"
"1034","2013-10-01 12:09:06","2013-10-01 12:26:20","449","W 52 St & 9 Ave","40.76461837","-73.98789473","490","8 Ave & W 33 St","40.751551","-73.993934","17117","Subscriber","1974","2"
"430","2013-10-01 12:09:11","2013-10-01 12:16:21","462","W 22 St & 10 Ave","40.74691959","-74.00451887","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","19845","Customer",\N,"0"
"795","2013-10-01 12:09:11","2013-10-01 12:22:26","382","University Pl & E 14 St","40.73492695","-73.99200509","485","W 37 St & 5 Ave","40.75038009","-73.98338988","14786","Subscriber","1961","1"
"482","2013-10-01 12:09:14","2013-10-01 12:17:16","319","Park Pl & Church St","40.71336124","-74.00937622","2004","6 Ave & Broome St","40.724399","-74.004704","19909","Subscriber","1956","1"
"572","2013-10-01 12:09:19","2013-10-01 12:18:51","2012","E 27 St & 1 Ave","40.739445","-73.976806","345","W 13 St & 6 Ave","40.73649403","-73.99704374","19787","Subscriber","1969","1"
"1660","2013-10-01 12:09:22","2013-10-01 12:37:02","212","W 16 St & The High Line","40.74334935","-74.00681753","285","Broadway & E 14 St","40.73454567","-73.99074142","18955","Customer",\N,"0"
"681","2013-10-01 12:09:22","2013-10-01 12:20:43","519","Pershing Square N","40.75188406","-73.97770164","2012","E 27 St & 1 Ave","40.739445","-73.976806","16068","Subscriber","1981","2"
"821","2013-10-01 12:09:25","2013-10-01 12:23:06","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","14737","Customer",\N,"0"
"261","2013-10-01 12:09:26","2013-10-01 12:13:47","305","E 58 St & 3 Ave","40.76095756","-73.96724467","456","E 53 St & Madison Ave","40.7597108","-73.97402311","18769","Subscriber","1975","1"
"487","2013-10-01 12:09:26","2013-10-01 12:17:33","500","Broadway & W 51 St","40.76228826","-73.98336183","480","W 53 St & 10 Ave","40.76669671","-73.99061728","17031","Subscriber","1983","2"
"1143","2013-10-01 12:09:27","2013-10-01 12:28:30","305","E 58 St & 3 Ave","40.76095756","-73.96724467","472","E 32 St & Park Ave","40.7457121","-73.98194829","18878","Subscriber","1964","1"
"1009","2013-10-01 12:09:32","2013-10-01 12:26:21","497","E 17 St & Broadway","40.73704984","-73.99009296","368","Carmine St & 6 Ave","40.73038599","-74.00214988","17785","Subscriber","1969","1"
"154","2013-10-01 12:09:34","2013-10-01 12:12:08","293","Lafayette St & E 8 St","40.73028666","-73.9907647","438","St Marks Pl & 1 Ave","40.72779126","-73.98564945","18346","Subscriber","1962","1"
"728","2013-10-01 12:09:35","2013-10-01 12:21:43","347","W Houston St & Hudson St","40.72873888","-74.00748842","462","W 22 St & 10 Ave","40.74691959","-74.00451887","18984","Subscriber","1987","1"
"247","2013-10-01 12:09:35","2013-10-01 12:13:42","348","W Broadway & Spring St","40.72490985","-74.00154702","268","Howard St & Centre St","40.71910537","-73.99973337","14957","Subscriber","1985","1"
"333","2013-10-01 12:09:39","2013-10-01 12:15:12","446","W 24 St & 7 Ave","40.74487634","-73.99529885","402","Broadway & E 22 St","40.7403432","-73.98955109","15029","Subscriber","1963","1"
"444","2013-10-01 12:09:39","2013-10-01 12:17:03","465","Broadway & W 41 St","40.75513557","-73.98658032","402","Broadway & E 22 St","40.7403432","-73.98955109","19833","Subscriber","1962","1"
"745","2013-10-01 12:09:48","2013-10-01 12:22:13","2004","6 Ave & Broome St","40.724399","-74.004704","375","Mercer St & Bleecker St","40.72679454","-73.99695094","18760","Subscriber","1984","1"
"571","2013-10-01 12:09:50","2013-10-01 12:19:21","251","Mott St & Prince St","40.72317958","-73.99480012","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","18777","Subscriber","1977","1"
"190","2013-10-01 12:09:58","2013-10-01 12:13:08","237","E 11 St & 2 Ave","40.73047309","-73.98672378","293","Lafayette St & E 8 St","40.73028666","-73.9907647","18110","Subscriber","1993","1"
"546","2013-10-01 12:09:59","2013-10-01 12:19:05","488","W 39 St & 9 Ave","40.75645824","-73.99372222","494","W 26 St & 8 Ave","40.74734825","-73.99723551","20650","Subscriber","1985","1"
"1019","2013-10-01 12:10:00","2013-10-01 12:26:59","512","W 29 St & 9 Ave","40.7500727","-73.99839279","293","Lafayette St & E 8 St","40.73028666","-73.9907647","17329","Subscriber","1981","2"
"779","2013-10-01 12:10:01","2013-10-01 12:23:00","377","6 Ave & Canal St","40.72243797","-74.00566443","229","Great Jones St","40.72743423","-73.99379025","17417","Customer",\N,"0"
"1104","2013-10-01 12:10:02","2013-10-01 12:28:26","545","E 23 St & 1 Ave","40.736502","-73.97809472","229","Great Jones St","40.72743423","-73.99379025","17870","Subscriber","1962","1"
"1032","2013-10-01 12:10:07","2013-10-01 12:27:19","225","W 14 St & The High Line","40.74195138","-74.00803013","3002","South End Ave & Liberty St","40.711512","-74.015756","20125","Subscriber","1959","2"
"939","2013-10-01 12:10:10","2013-10-01 12:25:49","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","402","Broadway & E 22 St","40.7403432","-73.98955109","16251","Customer",\N,"0"
"1280","2013-10-01 12:10:11","2013-10-01 12:31:31","382","University Pl & E 14 St","40.73492695","-73.99200509","510","W 51 St & 6 Ave","40.7606597","-73.98042047","16818","Subscriber","1955","2"
"206","2013-10-01 12:10:17","2013-10-01 12:13:43","276","Duane St & Greenwich St","40.71748752","-74.0104554","79","Franklin St & W Broadway","40.71911552","-74.00666661","18218","Subscriber","1953","1"
"1046","2013-10-01 12:10:17","2013-10-01 12:27:43","346","Bank St & Hudson St","40.73652889","-74.00618026","463","9 Ave & W 16 St","40.74206539","-74.00443172","17203","Customer",\N,"0"
"685","2013-10-01 12:10:17","2013-10-01 12:21:42","546","E 30 St & Park Ave S","40.74444921","-73.98303529","524","W 43 St & 6 Ave","40.75527307","-73.98316936","19974","Subscriber","1982","2"
"1267","2013-10-01 12:10:20","2013-10-01 12:31:27","500","Broadway & W 51 St","40.76228826","-73.98336183","497","E 17 St & Broadway","40.73704984","-73.99009296","17565","Subscriber","1989","2"
"354","2013-10-01 12:10:22","2013-10-01 12:16:16","432","E 7 St & Avenue A","40.72621788","-73.98379855","293","Lafayette St & E 8 St","40.73028666","-73.9907647","17559","Subscriber","1984","1"
"2891","2013-10-01 12:10:24","2013-10-01 12:58:35","504","1 Ave & E 15 St","40.73221853","-73.98165557","469","Broadway & W 53 St","40.76344058","-73.98268129","17007","Customer",\N,"0"
"120","2013-10-01 12:10:25","2013-10-01 12:12:25","447","8 Ave & W 52 St","40.76370739","-73.9851615","423","W 54 St & 9 Ave","40.76584941","-73.98690506","15827","Subscriber","1978","1"
"2883","2013-10-01 12:10:26","2013-10-01 12:58:29","504","1 Ave & E 15 St","40.73221853","-73.98165557","469","Broadway & W 53 St","40.76344058","-73.98268129","17779","Customer",\N,"0"
"192","2013-10-01 12:10:27","2013-10-01 12:13:39","486","Broadway & W 29 St","40.7462009","-73.98855723","538","W 49 St & 5 Ave","40.75795248","-73.97787642","17574","Subscriber","1985","1"
"537","2013-10-01 12:10:29","2013-10-01 12:19:26","361","Allen St & Hester St","40.71605866","-73.99190759","355","Bayard St & Baxter St","40.71602118","-73.99974372","15652","Subscriber","1961","1"
"308","2013-10-01 12:10:31","2013-10-01 12:15:39","357","E 11 St & Broadway","40.73261787","-73.99158043","461","E 20 St & 2 Ave","40.73587678","-73.98205027","18232","Subscriber","1966","1"
"951","2013-10-01 12:10:34","2013-10-01 12:26:25","477","W 41 St & 8 Ave","40.75640548","-73.9900262","383","Greenwich Ave & Charles St","40.735238","-74.000271","14532","Subscriber","1974","1"
"501","2013-10-01 12:10:36","2013-10-01 12:18:57","361","Allen St & Hester St","40.71605866","-73.99190759","355","Bayard St & Baxter St","40.71602118","-73.99974372","14633","Subscriber","1975","1"
"527","2013-10-01 12:10:36","2013-10-01 12:19:23","361","Allen St & Hester St","40.71605866","-73.99190759","355","Bayard St & Baxter St","40.71602118","-73.99974372","16225","Subscriber","1962","2"
"193","2013-10-01 12:10:37","2013-10-01 12:13:50","276","Duane St & Greenwich St","40.71748752","-74.0104554","330","Reade St & Broadway","40.71450451","-74.00562789","17754","Subscriber","1984","2"
"479","2013-10-01 12:10:38","2013-10-01 12:18:37","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","497","E 17 St & Broadway","40.73704984","-73.99009296","17341","Subscriber","1980","1"
